Datum;Zeit;Time;Wirkenergie(kWh)
20.03.2024;07:33:42;2024-03-20T07:33:42+01:00;6.455
20.03.2024;07:28:42;2024-03-20T07:28:42+01:00;6.454
20.03.2024;07:23:42;2024-03-20T07:23:42+01:00;6.454
20.03.2024;07:18:42;2024-03-20T07:18:42+01:00;6.454
20.03.2024;07:13:42;2024-03-20T07:13:42+01:00;6.454
20.03.2024;07:08:42;2024-03-20T07:08:42+01:00;6.454
20.03.2024;07:03:42;2024-03-20T07:03:42+01:00;6.454
20.03.2024;06:58:42;2024-03-20T06:58:42+01:00;6.454
20.03.2024;06:53:42;2024-03-20T06:53:42+01:00;6.454
20.03.2024;06:48:42;2024-03-20T06:48:42+01:00;6.444
20.03.2024;06:43:42;2024-03-20T06:43:42+01:00;6.437
20.03.2024;06:38:42;2024-03-20T06:38:42+01:00;6.437
20.03.2024;06:33:42;2024-03-20T06:33:42+01:00;6.437
20.03.2024;06:28:42;2024-03-20T06:28:42+01:00;6.437
20.03.2024;06:23:42;2024-03-20T06:23:42+01:00;6.437
20.03.2024;06:18:42;2024-03-20T06:18:42+01:00;6.437
20.03.2024;06:13:42;2024-03-20T06:13:42+01:00;6.437
20.03.2024;06:08:42;2024-03-20T06:08:42+01:00;6.437
20.03.2024;06:03:42;2024-03-20T06:03:42+01:00;6.436
20.03.2024;05:58:42;2024-03-20T05:58:42+01:00;6.436
20.03.2024;05:53:42;2024-03-20T05:53:42+01:00;6.436
20.03.2024;05:48:42;2024-03-20T05:48:42+01:00;6.426
20.03.2024;05:43:42;2024-03-20T05:43:42+01:00;6.419
20.03.2024;05:38:42;2024-03-20T05:38:42+01:00;6.419
20.03.2024;05:33:42;2024-03-20T05:33:42+01:00;6.419
20.03.2024;05:28:42;2024-03-20T05:28:42+01:00;6.419
20.03.2024;05:23:42;2024-03-20T05:23:42+01:00;6.419
20.03.2024;05:18:42;2024-03-20T05:18:42+01:00;6.419
20.03.2024;05:13:42;2024-03-20T05:13:42+01:00;6.419
20.03.2024;05:08:42;2024-03-20T05:08:42+01:00;6.419
20.03.2024;05:03:42;2024-03-20T05:03:42+01:00;6.419
20.03.2024;04:58:42;2024-03-20T04:58:42+01:00;6.418
20.03.2024;04:53:42;2024-03-20T04:53:42+01:00;6.418
20.03.2024;04:48:42;2024-03-20T04:48:42+01:00;6.41
20.03.2024;04:43:42;2024-03-20T04:43:42+01:00;6.402
20.03.2024;04:38:42;2024-03-20T04:38:42+01:00;6.402
20.03.2024;04:33:42;2024-03-20T04:33:42+01:00;6.402
20.03.2024;04:28:42;2024-03-20T04:28:42+01:00;6.402
20.03.2024;04:23:41;2024-03-20T04:23:41+01:00;6.401
20.03.2024;04:18:41;2024-03-20T04:18:41+01:00;6.401
20.03.2024;04:13:41;2024-03-20T04:13:41+01:00;6.401
20.03.2024;04:08:41;2024-03-20T04:08:41+01:00;6.401
20.03.2024;04:03:41;2024-03-20T04:03:41+01:00;6.401
20.03.2024;03:58:41;2024-03-20T03:58:41+01:00;6.401
20.03.2024;03:53:41;2024-03-20T03:53:41+01:00;6.401
20.03.2024;03:48:41;2024-03-20T03:48:41+01:00;6.392
20.03.2024;03:43:41;2024-03-20T03:43:41+01:00;6.384
20.03.2024;03:38:41;2024-03-20T03:38:41+01:00;6.384
20.03.2024;03:33:41;2024-03-20T03:33:41+01:00;6.384
20.03.2024;03:28:41;2024-03-20T03:28:41+01:00;6.384
20.03.2024;03:23:41;2024-03-20T03:23:41+01:00;6.384
20.03.2024;03:18:41;2024-03-20T03:18:41+01:00;6.384
20.03.2024;03:13:41;2024-03-20T03:13:41+01:00;6.384
20.03.2024;03:08:41;2024-03-20T03:08:41+01:00;6.383
20.03.2024;03:03:41;2024-03-20T03:03:41+01:00;6.383
20.03.2024;02:58:41;2024-03-20T02:58:41+01:00;6.383
20.03.2024;02:53:41;2024-03-20T02:53:41+01:00;6.383
20.03.2024;02:48:41;2024-03-20T02:48:41+01:00;6.375
20.03.2024;02:43:41;2024-03-20T02:43:41+01:00;6.366
