Datum;Zeit;Time;Wirkenergie(kWh)
20.03.2024;07:29:13;2024-03-20T07:29:13+01:00;5.40
20.03.2024;07:24:13;2024-03-20T07:24:13+01:00;5.40
20.03.2024;07:19:13;2024-03-20T07:19:13+01:00;5.40
20.03.2024;07:14:13;2024-03-20T07:14:13+01:00;5.40
20.03.2024;07:09:13;2024-03-20T07:09:13+01:00;5.40
20.03.2024;07:04:13;2024-03-20T07:04:13+01:00;5.40
20.03.2024;06:59:13;2024-03-20T06:59:13+01:00;5.40
20.03.2024;06:54:13;2024-03-20T06:54:13+01:00;5.40
20.03.2024;06:49:13;2024-03-20T06:49:13+01:00;5.40
20.03.2024;06:44:13;2024-03-20T06:44:13+01:00;5.40
20.03.2024;06:39:13;2024-03-20T06:39:13+01:00;5.40
20.03.2024;06:34:13;2024-03-20T06:34:13+01:00;5.40
20.03.2024;06:29:13;2024-03-20T06:29:13+01:00;5.40
20.03.2024;06:24:13;2024-03-20T06:24:13+01:00;5.40
20.03.2024;06:19:13;2024-03-20T06:19:13+01:00;5.40
20.03.2024;06:14:13;2024-03-20T06:14:13+01:00;5.40
20.03.2024;06:09:13;2024-03-20T06:09:13+01:00;5.40
20.03.2024;06:04:13;2024-03-20T06:04:13+01:00;5.40
20.03.2024;05:59:13;2024-03-20T05:59:13+01:00;5.40
20.03.2024;05:54:13;2024-03-20T05:54:13+01:00;5.40
20.03.2024;05:49:13;2024-03-20T05:49:13+01:00;5.40
20.03.2024;05:44:13;2024-03-20T05:44:13+01:00;5.40
20.03.2024;05:39:13;2024-03-20T05:39:13+01:00;5.40
20.03.2024;05:34:13;2024-03-20T05:34:13+01:00;5.40
20.03.2024;05:29:13;2024-03-20T05:29:13+01:00;5.40
20.03.2024;05:24:13;2024-03-20T05:24:13+01:00;5.40
20.03.2024;05:19:13;2024-03-20T05:19:13+01:00;5.40
20.03.2024;05:14:13;2024-03-20T05:14:13+01:00;5.40
20.03.2024;05:09:13;2024-03-20T05:09:13+01:00;5.40
20.03.2024;05:04:13;2024-03-20T05:04:13+01:00;5.40
20.03.2024;04:59:13;2024-03-20T04:59:13+01:00;5.40
20.03.2024;04:54:13;2024-03-20T04:54:13+01:00;5.40
20.03.2024;04:49:13;2024-03-20T04:49:13+01:00;5.40
20.03.2024;04:44:13;2024-03-20T04:44:13+01:00;5.40
20.03.2024;04:39:13;2024-03-20T04:39:13+01:00;5.40
20.03.2024;04:34:13;2024-03-20T04:34:13+01:00;5.40
20.03.2024;04:29:13;2024-03-20T04:29:13+01:00;5.40
20.03.2024;04:24:13;2024-03-20T04:24:13+01:00;5.40
20.03.2024;04:19:13;2024-03-20T04:19:13+01:00;5.40
20.03.2024;04:14:13;2024-03-20T04:14:13+01:00;5.40
20.03.2024;04:09:13;2024-03-20T04:09:13+01:00;5.40
20.03.2024;04:04:13;2024-03-20T04:04:13+01:00;5.40
20.03.2024;03:59:13;2024-03-20T03:59:13+01:00;5.40
20.03.2024;03:54:13;2024-03-20T03:54:13+01:00;5.40
20.03.2024;03:49:13;2024-03-20T03:49:13+01:00;5.40
20.03.2024;03:44:13;2024-03-20T03:44:13+01:00;5.40
20.03.2024;03:39:13;2024-03-20T03:39:13+01:00;5.40
20.03.2024;03:34:13;2024-03-20T03:34:13+01:00;5.40
20.03.2024;03:29:13;2024-03-20T03:29:13+01:00;5.40
20.03.2024;03:24:13;2024-03-20T03:24:13+01:00;5.40
20.03.2024;03:19:13;2024-03-20T03:19:13+01:00;5.40
20.03.2024;03:14:13;2024-03-20T03:14:13+01:00;5.40
20.03.2024;03:09:13;2024-03-20T03:09:13+01:00;5.40
20.03.2024;03:04:13;2024-03-20T03:04:13+01:00;5.40
20.03.2024;02:59:13;2024-03-20T02:59:13+01:00;5.40
20.03.2024;02:54:13;2024-03-20T02:54:13+01:00;5.40
20.03.2024;02:49:13;2024-03-20T02:49:13+01:00;5.40
20.03.2024;02:44:13;2024-03-20T02:44:13+01:00;5.40
20.03.2024;02:39:13;2024-03-20T02:39:13+01:00;5.40
20.03.2024;02:34:13;2024-03-20T02:34:13+01:00;5.40
20.03.2024;02:29:13;2024-03-20T02:29:13+01:00;5.40
20.03.2024;02:24:13;2024-03-20T02:24:13+01:00;5.40
20.03.2024;02:19:13;2024-03-20T02:19:13+01:00;5.40
20.03.2024;02:14:13;2024-03-20T02:14:13+01:00;5.40
20.03.2024;02:09:13;2024-03-20T02:09:13+01:00;5.40
20.03.2024;02:04:13;2024-03-20T02:04:13+01:00;5.40
20.03.2024;01:59:13;2024-03-20T01:59:13+01:00;5.40
20.03.2024;01:54:13;2024-03-20T01:54:13+01:00;5.40
20.03.2024;01:49:13;2024-03-20T01:49:13+01:00;5.40
20.03.2024;01:44:13;2024-03-20T01:44:13+01:00;5.40
20.03.2024;01:39:13;2024-03-20T01:39:13+01:00;5.40
20.03.2024;01:34:13;2024-03-20T01:34:13+01:00;5.40
20.03.2024;01:29:13;2024-03-20T01:29:13+01:00;5.40
20.03.2024;01:24:13;2024-03-20T01:24:13+01:00;5.40
20.03.2024;01:19:13;2024-03-20T01:19:13+01:00;5.40
20.03.2024;01:14:13;2024-03-20T01:14:13+01:00;5.40
20.03.2024;01:09:13;2024-03-20T01:09:13+01:00;5.40
20.03.2024;01:04:13;2024-03-20T01:04:13+01:00;5.40
20.03.2024;00:59:13;2024-03-20T00:59:13+01:00;5.40
20.03.2024;00:54:13;2024-03-20T00:54:13+01:00;5.40
20.03.2024;00:49:13;2024-03-20T00:49:13+01:00;5.40
20.03.2024;00:44:13;2024-03-20T00:44:13+01:00;5.40
20.03.2024;00:39:13;2024-03-20T00:39:13+01:00;5.40
20.03.2024;00:34:13;2024-03-20T00:34:13+01:00;5.40
20.03.2024;00:29:13;2024-03-20T00:29:13+01:00;5.40
20.03.2024;00:24:12;2024-03-20T00:24:12+01:00;5.40
20.03.2024;00:19:12;2024-03-20T00:19:12+01:00;5.40
20.03.2024;00:14:12;2024-03-20T00:14:12+01:00;5.40
20.03.2024;00:09:12;2024-03-20T00:09:12+01:00;5.40
20.03.2024;00:04:12;2024-03-20T00:04:12+01:00;5.40
19.03.2024;23:59:12;2024-03-19T23:59:12+01:00;5.40
19.03.2024;23:54:12;2024-03-19T23:54:12+01:00;5.40
19.03.2024;23:49:12;2024-03-19T23:49:12+01:00;5.40
19.03.2024;23:44:12;2024-03-19T23:44:12+01:00;5.40
19.03.2024;23:39:12;2024-03-19T23:39:12+01:00;5.40
19.03.2024;23:34:12;2024-03-19T23:34:12+01:00;5.40
19.03.2024;23:29:12;2024-03-19T23:29:12+01:00;5.40
19.03.2024;23:24:12;2024-03-19T23:24:12+01:00;5.40
19.03.2024;23:19:12;2024-03-19T23:19:12+01:00;5.40
19.03.2024;23:14:12;2024-03-19T23:14:12+01:00;5.40
19.03.2024;23:09:12;2024-03-19T23:09:12+01:00;5.40
19.03.2024;23:04:12;2024-03-19T23:04:12+01:00;5.40
19.03.2024;22:59:12;2024-03-19T22:59:12+01:00;5.40
19.03.2024;22:54:12;2024-03-19T22:54:12+01:00;5.40
19.03.2024;22:49:12;2024-03-19T22:49:12+01:00;5.40
19.03.2024;22:44:12;2024-03-19T22:44:12+01:00;5.40
19.03.2024;22:39:12;2024-03-19T22:39:12+01:00;5.40
19.03.2024;22:34:12;2024-03-19T22:34:12+01:00;5.40
19.03.2024;22:29:12;2024-03-19T22:29:12+01:00;5.40
19.03.2024;22:24:12;2024-03-19T22:24:12+01:00;5.40
19.03.2024;22:19:12;2024-03-19T22:19:12+01:00;5.40
19.03.2024;22:14:12;2024-03-19T22:14:12+01:00;5.40
19.03.2024;22:09:12;2024-03-19T22:09:12+01:00;5.40
19.03.2024;22:04:12;2024-03-19T22:04:12+01:00;5.40
19.03.2024;21:59:12;2024-03-19T21:59:12+01:00;5.40
19.03.2024;21:54:12;2024-03-19T21:54:12+01:00;5.40
19.03.2024;21:49:12;2024-03-19T21:49:12+01:00;5.40
19.03.2024;21:44:12;2024-03-19T21:44:12+01:00;5.40
19.03.2024;21:39:12;2024-03-19T21:39:12+01:00;5.40
19.03.2024;21:34:12;2024-03-19T21:34:12+01:00;5.40
19.03.2024;21:29:12;2024-03-19T21:29:12+01:00;5.40
19.03.2024;21:24:12;2024-03-19T21:24:12+01:00;5.40
19.03.2024;21:19:12;2024-03-19T21:19:12+01:00;5.40
19.03.2024;21:14:12;2024-03-19T21:14:12+01:00;5.40
19.03.2024;21:09:12;2024-03-19T21:09:12+01:00;5.40
19.03.2024;21:04:12;2024-03-19T21:04:12+01:00;5.40
19.03.2024;20:59:12;2024-03-19T20:59:12+01:00;5.40
19.03.2024;20:54:12;2024-03-19T20:54:12+01:00;5.40
19.03.2024;20:49:12;2024-03-19T20:49:12+01:00;5.40
19.03.2024;20:44:12;2024-03-19T20:44:12+01:00;5.40
19.03.2024;20:39:12;2024-03-19T20:39:12+01:00;5.40
19.03.2024;20:34:12;2024-03-19T20:34:12+01:00;5.40
19.03.2024;20:29:12;2024-03-19T20:29:12+01:00;5.40
19.03.2024;20:24:12;2024-03-19T20:24:12+01:00;5.40
19.03.2024;20:19:12;2024-03-19T20:19:12+01:00;5.40
19.03.2024;20:14:12;2024-03-19T20:14:12+01:00;5.40
19.03.2024;20:09:12;2024-03-19T20:09:12+01:00;5.40
19.03.2024;20:04:12;2024-03-19T20:04:12+01:00;5.40
19.03.2024;19:59:12;2024-03-19T19:59:12+01:00;5.40
19.03.2024;19:54:12;2024-03-19T19:54:12+01:00;5.40
19.03.2024;19:49:12;2024-03-19T19:49:12+01:00;5.40
19.03.2024;19:44:12;2024-03-19T19:44:12+01:00;5.40
19.03.2024;19:39:12;2024-03-19T19:39:12+01:00;5.40
19.03.2024;19:34:12;2024-03-19T19:34:12+01:00;5.40
19.03.2024;19:29:12;2024-03-19T19:29:12+01:00;5.40
19.03.2024;19:24:12;2024-03-19T19:24:12+01:00;5.40
19.03.2024;19:19:12;2024-03-19T19:19:12+01:00;5.40
19.03.2024;19:14:12;2024-03-19T19:14:12+01:00;5.40
19.03.2024;19:09:12;2024-03-19T19:09:12+01:00;5.40
19.03.2024;19:04:12;2024-03-19T19:04:12+01:00;5.40
19.03.2024;18:59:12;2024-03-19T18:59:12+01:00;5.40
19.03.2024;18:54:12;2024-03-19T18:54:12+01:00;5.40
19.03.2024;18:49:12;2024-03-19T18:49:12+01:00;5.40
19.03.2024;18:44:12;2024-03-19T18:44:12+01:00;5.40
19.03.2024;18:39:12;2024-03-19T18:39:12+01:00;5.40
19.03.2024;18:34:12;2024-03-19T18:34:12+01:00;5.40
19.03.2024;18:29:12;2024-03-19T18:29:12+01:00;5.40
19.03.2024;18:24:12;2024-03-19T18:24:12+01:00;5.40
19.03.2024;18:19:12;2024-03-19T18:19:12+01:00;5.40
19.03.2024;18:14:12;2024-03-19T18:14:12+01:00;5.40
19.03.2024;18:09:12;2024-03-19T18:09:12+01:00;5.40
19.03.2024;18:04:12;2024-03-19T18:04:12+01:00;5.40
19.03.2024;17:59:12;2024-03-19T17:59:12+01:00;5.40
19.03.2024;17:54:12;2024-03-19T17:54:12+01:00;5.40
19.03.2024;17:49:12;2024-03-19T17:49:12+01:00;5.40
19.03.2024;17:44:12;2024-03-19T17:44:12+01:00;5.40
19.03.2024;17:39:12;2024-03-19T17:39:12+01:00;5.40
19.03.2024;17:34:12;2024-03-19T17:34:12+01:00;5.40
19.03.2024;17:29:12;2024-03-19T17:29:12+01:00;5.40
19.03.2024;17:24:12;2024-03-19T17:24:12+01:00;5.40
19.03.2024;17:19:12;2024-03-19T17:19:12+01:00;5.40
19.03.2024;17:14:12;2024-03-19T17:14:12+01:00;5.40
19.03.2024;17:09:12;2024-03-19T17:09:12+01:00;5.40
19.03.2024;17:04:12;2024-03-19T17:04:12+01:00;5.40
19.03.2024;16:59:12;2024-03-19T16:59:12+01:00;5.40
19.03.2024;16:54:12;2024-03-19T16:54:12+01:00;5.40
19.03.2024;16:49:12;2024-03-19T16:49:12+01:00;5.40
19.03.2024;16:44:12;2024-03-19T16:44:12+01:00;5.40
19.03.2024;16:39:12;2024-03-19T16:39:12+01:00;5.40
19.03.2024;16:34:12;2024-03-19T16:34:12+01:00;5.40
19.03.2024;16:29:12;2024-03-19T16:29:12+01:00;5.40
19.03.2024;16:24:12;2024-03-19T16:24:12+01:00;5.40
19.03.2024;16:19:12;2024-03-19T16:19:12+01:00;5.40
19.03.2024;16:14:12;2024-03-19T16:14:12+01:00;5.40
19.03.2024;16:09:12;2024-03-19T16:09:12+01:00;5.40
19.03.2024;16:04:12;2024-03-19T16:04:12+01:00;5.40
19.03.2024;15:59:12;2024-03-19T15:59:12+01:00;5.40
19.03.2024;15:54:12;2024-03-19T15:54:12+01:00;5.40
19.03.2024;15:49:12;2024-03-19T15:49:12+01:00;5.40
19.03.2024;15:44:12;2024-03-19T15:44:12+01:00;5.40
19.03.2024;15:39:12;2024-03-19T15:39:12+01:00;5.40
19.03.2024;15:34:12;2024-03-19T15:34:12+01:00;5.40
19.03.2024;15:29:12;2024-03-19T15:29:12+01:00;5.40
19.03.2024;15:24:12;2024-03-19T15:24:12+01:00;5.40
19.03.2024;15:19:12;2024-03-19T15:19:12+01:00;5.40
19.03.2024;15:14:12;2024-03-19T15:14:12+01:00;5.40
19.03.2024;15:09:12;2024-03-19T15:09:12+01:00;5.40
19.03.2024;15:04:12;2024-03-19T15:04:12+01:00;5.40
19.03.2024;14:59:12;2024-03-19T14:59:12+01:00;5.40
19.03.2024;14:54:12;2024-03-19T14:54:12+01:00;5.40
19.03.2024;14:49:12;2024-03-19T14:49:12+01:00;5.40
19.03.2024;14:44:12;2024-03-19T14:44:12+01:00;5.40
19.03.2024;14:39:12;2024-03-19T14:39:12+01:00;5.40
19.03.2024;14:34:12;2024-03-19T14:34:12+01:00;5.40
19.03.2024;14:29:12;2024-03-19T14:29:12+01:00;5.40
19.03.2024;14:24:12;2024-03-19T14:24:12+01:00;5.40
19.03.2024;14:19:12;2024-03-19T14:19:12+01:00;5.40
19.03.2024;14:14:12;2024-03-19T14:14:12+01:00;5.40
19.03.2024;14:09:12;2024-03-19T14:09:12+01:00;5.40
19.03.2024;14:04:12;2024-03-19T14:04:12+01:00;5.40
19.03.2024;13:59:12;2024-03-19T13:59:12+01:00;5.40
19.03.2024;13:54:12;2024-03-19T13:54:12+01:00;5.40
19.03.2024;13:49:12;2024-03-19T13:49:12+01:00;5.40
19.03.2024;13:44:12;2024-03-19T13:44:12+01:00;5.40
