Datum;Zeit;Time;Wirkenergie(kWh)
20.03.2024;15:24:17;2024-03-20T15:24:17+01:00;9.495
20.03.2024;15:19:17;2024-03-20T15:19:17+01:00;9.495
20.03.2024;15:14:17;2024-03-20T15:14:17+01:00;9.495
20.03.2024;15:09:17;2024-03-20T15:09:17+01:00;9.495
20.03.2024;15:04:17;2024-03-20T15:04:17+01:00;9.495
20.03.2024;14:59:17;2024-03-20T14:59:17+01:00;9.495
20.03.2024;14:54:17;2024-03-20T14:54:17+01:00;9.495
20.03.2024;14:49:17;2024-03-20T14:49:17+01:00;9.495
20.03.2024;14:44:17;2024-03-20T14:44:17+01:00;9.495
20.03.2024;14:39:17;2024-03-20T14:39:17+01:00;9.495
20.03.2024;14:34:17;2024-03-20T14:34:17+01:00;9.495
20.03.2024;14:29:17;2024-03-20T14:29:17+01:00;9.495
20.03.2024;14:24:17;2024-03-20T14:24:17+01:00;9.494
20.03.2024;14:19:17;2024-03-20T14:19:17+01:00;9.494
20.03.2024;14:14:17;2024-03-20T14:14:17+01:00;9.494
20.03.2024;14:09:17;2024-03-20T14:09:17+01:00;9.494
20.03.2024;14:04:17;2024-03-20T14:04:17+01:00;9.494
20.03.2024;13:59:17;2024-03-20T13:59:17+01:00;9.494
20.03.2024;13:54:17;2024-03-20T13:54:17+01:00;9.494
20.03.2024;13:49:17;2024-03-20T13:49:17+01:00;9.494
20.03.2024;13:44:17;2024-03-20T13:44:17+01:00;9.494
20.03.2024;13:39:17;2024-03-20T13:39:17+01:00;9.494
20.03.2024;13:34:17;2024-03-20T13:34:17+01:00;9.494
20.03.2024;13:29:17;2024-03-20T13:29:17+01:00;9.494
20.03.2024;13:24:17;2024-03-20T13:24:17+01:00;9.494
20.03.2024;13:19:17;2024-03-20T13:19:17+01:00;9.494
20.03.2024;13:14:17;2024-03-20T13:14:17+01:00;9.494
20.03.2024;13:09:17;2024-03-20T13:09:17+01:00;9.494
20.03.2024;13:04:17;2024-03-20T13:04:17+01:00;9.494
20.03.2024;12:59:17;2024-03-20T12:59:17+01:00;9.494
20.03.2024;12:54:17;2024-03-20T12:54:17+01:00;9.494
20.03.2024;12:49:17;2024-03-20T12:49:17+01:00;9.494
20.03.2024;12:44:17;2024-03-20T12:44:17+01:00;9.494
20.03.2024;12:39:17;2024-03-20T12:39:17+01:00;9.494
20.03.2024;12:34:17;2024-03-20T12:34:17+01:00;9.494
20.03.2024;12:29:17;2024-03-20T12:29:17+01:00;9.494
20.03.2024;12:24:17;2024-03-20T12:24:17+01:00;9.494
20.03.2024;12:19:17;2024-03-20T12:19:17+01:00;9.494
20.03.2024;12:14:17;2024-03-20T12:14:17+01:00;9.494
20.03.2024;12:09:17;2024-03-20T12:09:17+01:00;9.494
20.03.2024;12:04:17;2024-03-20T12:04:17+01:00;9.494
20.03.2024;11:59:17;2024-03-20T11:59:17+01:00;9.494
20.03.2024;11:54:17;2024-03-20T11:54:17+01:00;9.494
20.03.2024;11:49:17;2024-03-20T11:49:17+01:00;9.494
20.03.2024;11:44:17;2024-03-20T11:44:17+01:00;9.494
20.03.2024;11:39:17;2024-03-20T11:39:17+01:00;9.494
20.03.2024;11:34:17;2024-03-20T11:34:17+01:00;9.494
20.03.2024;11:29:17;2024-03-20T11:29:17+01:00;9.494
20.03.2024;11:24:17;2024-03-20T11:24:17+01:00;9.494
20.03.2024;11:19:17;2024-03-20T11:19:17+01:00;9.494
20.03.2024;11:14:17;2024-03-20T11:14:17+01:00;9.494
20.03.2024;11:09:17;2024-03-20T11:09:17+01:00;9.494
20.03.2024;11:04:17;2024-03-20T11:04:17+01:00;9.494
20.03.2024;10:59:17;2024-03-20T10:59:17+01:00;9.494
20.03.2024;10:54:17;2024-03-20T10:54:17+01:00;9.494
20.03.2024;10:49:17;2024-03-20T10:49:17+01:00;9.494
20.03.2024;10:44:17;2024-03-20T10:44:17+01:00;9.494
20.03.2024;10:39:17;2024-03-20T10:39:17+01:00;9.494
20.03.2024;10:34:17;2024-03-20T10:34:17+01:00;9.494
20.03.2024;10:29:17;2024-03-20T10:29:17+01:00;9.494
20.03.2024;10:24:17;2024-03-20T10:24:17+01:00;9.493
20.03.2024;10:19:16;2024-03-20T10:19:16+01:00;9.493
20.03.2024;10:14:17;2024-03-20T10:14:17+01:00;9.493
20.03.2024;10:09:16;2024-03-20T10:09:16+01:00;9.493
20.03.2024;10:04:16;2024-03-20T10:04:16+01:00;9.493
20.03.2024;09:59:16;2024-03-20T09:59:16+01:00;9.493
20.03.2024;09:54:16;2024-03-20T09:54:16+01:00;9.493
20.03.2024;09:49:16;2024-03-20T09:49:16+01:00;9.493
20.03.2024;09:44:16;2024-03-20T09:44:16+01:00;9.493
20.03.2024;09:39:16;2024-03-20T09:39:16+01:00;9.493
20.03.2024;09:34:16;2024-03-20T09:34:16+01:00;9.493
20.03.2024;09:29:16;2024-03-20T09:29:16+01:00;9.493
20.03.2024;09:24:16;2024-03-20T09:24:16+01:00;9.493
20.03.2024;09:19:16;2024-03-20T09:19:16+01:00;9.493
20.03.2024;09:14:16;2024-03-20T09:14:16+01:00;9.493
20.03.2024;09:09:16;2024-03-20T09:09:16+01:00;9.493
20.03.2024;09:04:16;2024-03-20T09:04:16+01:00;9.493
20.03.2024;08:59:16;2024-03-20T08:59:16+01:00;9.493
20.03.2024;08:54:16;2024-03-20T08:54:16+01:00;9.493
20.03.2024;08:49:16;2024-03-20T08:49:16+01:00;9.493
20.03.2024;08:44:16;2024-03-20T08:44:16+01:00;9.493
20.03.2024;08:39:16;2024-03-20T08:39:16+01:00;9.493
20.03.2024;08:34:16;2024-03-20T08:34:16+01:00;9.493
20.03.2024;08:29:16;2024-03-20T08:29:16+01:00;9.493
20.03.2024;08:24:16;2024-03-20T08:24:16+01:00;9.493
20.03.2024;08:19:16;2024-03-20T08:19:16+01:00;9.493
20.03.2024;08:14:16;2024-03-20T08:14:16+01:00;9.493
20.03.2024;08:09:16;2024-03-20T08:09:16+01:00;9.493
20.03.2024;08:04:16;2024-03-20T08:04:16+01:00;9.493
20.03.2024;07:59:16;2024-03-20T07:59:16+01:00;9.493
20.03.2024;07:54:16;2024-03-20T07:54:16+01:00;9.493
20.03.2024;07:49:16;2024-03-20T07:49:16+01:00;9.493
20.03.2024;07:44:16;2024-03-20T07:44:16+01:00;9.493
20.03.2024;07:39:16;2024-03-20T07:39:16+01:00;9.493
20.03.2024;07:34:16;2024-03-20T07:34:16+01:00;9.493
20.03.2024;07:29:16;2024-03-20T07:29:16+01:00;9.493
20.03.2024;07:24:16;2024-03-20T07:24:16+01:00;9.493
20.03.2024;07:19:16;2024-03-20T07:19:16+01:00;9.493
20.03.2024;07:14:16;2024-03-20T07:14:16+01:00;9.493
20.03.2024;07:09:16;2024-03-20T07:09:16+01:00;9.493
20.03.2024;07:04:16;2024-03-20T07:04:16+01:00;9.493
20.03.2024;06:59:16;2024-03-20T06:59:16+01:00;9.493
20.03.2024;06:54:16;2024-03-20T06:54:16+01:00;9.493
20.03.2024;06:49:16;2024-03-20T06:49:16+01:00;9.493
20.03.2024;06:44:16;2024-03-20T06:44:16+01:00;9.493
20.03.2024;06:39:16;2024-03-20T06:39:16+01:00;9.493
20.03.2024;06:34:16;2024-03-20T06:34:16+01:00;9.493
20.03.2024;06:29:16;2024-03-20T06:29:16+01:00;9.493
20.03.2024;06:24:16;2024-03-20T06:24:16+01:00;9.493
20.03.2024;06:19:16;2024-03-20T06:19:16+01:00;9.493
20.03.2024;06:14:16;2024-03-20T06:14:16+01:00;9.492
20.03.2024;06:09:16;2024-03-20T06:09:16+01:00;9.492
20.03.2024;06:04:16;2024-03-20T06:04:16+01:00;9.492
20.03.2024;05:59:16;2024-03-20T05:59:16+01:00;9.492
20.03.2024;05:54:16;2024-03-20T05:54:16+01:00;9.492
20.03.2024;05:49:16;2024-03-20T05:49:16+01:00;9.492
20.03.2024;05:44:16;2024-03-20T05:44:16+01:00;9.492
20.03.2024;05:39:16;2024-03-20T05:39:16+01:00;9.492
20.03.2024;05:34:16;2024-03-20T05:34:16+01:00;9.492
20.03.2024;05:29:16;2024-03-20T05:29:16+01:00;9.492
20.03.2024;05:24:16;2024-03-20T05:24:16+01:00;9.492
20.03.2024;05:19:16;2024-03-20T05:19:16+01:00;9.492
20.03.2024;05:14:16;2024-03-20T05:14:16+01:00;9.492
20.03.2024;05:09:16;2024-03-20T05:09:16+01:00;9.492
20.03.2024;05:04:16;2024-03-20T05:04:16+01:00;9.492
20.03.2024;04:59:16;2024-03-20T04:59:16+01:00;9.492
20.03.2024;04:54:16;2024-03-20T04:54:16+01:00;9.492
20.03.2024;04:49:16;2024-03-20T04:49:16+01:00;9.492
20.03.2024;04:44:16;2024-03-20T04:44:16+01:00;9.492
20.03.2024;04:39:16;2024-03-20T04:39:16+01:00;9.492
20.03.2024;04:34:16;2024-03-20T04:34:16+01:00;9.492
20.03.2024;04:29:16;2024-03-20T04:29:16+01:00;9.492
20.03.2024;04:24:16;2024-03-20T04:24:16+01:00;9.492
20.03.2024;04:19:16;2024-03-20T04:19:16+01:00;9.492
20.03.2024;04:14:16;2024-03-20T04:14:16+01:00;9.492
20.03.2024;04:09:16;2024-03-20T04:09:16+01:00;9.492
20.03.2024;04:04:16;2024-03-20T04:04:16+01:00;9.492
20.03.2024;03:59:16;2024-03-20T03:59:16+01:00;9.492
20.03.2024;03:54:16;2024-03-20T03:54:16+01:00;9.492
20.03.2024;03:49:16;2024-03-20T03:49:16+01:00;9.492
20.03.2024;03:44:16;2024-03-20T03:44:16+01:00;9.492
20.03.2024;03:39:16;2024-03-20T03:39:16+01:00;9.492
20.03.2024;03:34:16;2024-03-20T03:34:16+01:00;9.492
20.03.2024;03:29:16;2024-03-20T03:29:16+01:00;9.492
20.03.2024;03:24:16;2024-03-20T03:24:16+01:00;9.492
20.03.2024;03:19:16;2024-03-20T03:19:16+01:00;9.492
20.03.2024;03:14:16;2024-03-20T03:14:16+01:00;9.492
20.03.2024;03:09:16;2024-03-20T03:09:16+01:00;9.492
20.03.2024;03:04:16;2024-03-20T03:04:16+01:00;9.492
20.03.2024;02:59:16;2024-03-20T02:59:16+01:00;9.492
20.03.2024;02:54:16;2024-03-20T02:54:16+01:00;9.492
20.03.2024;02:49:16;2024-03-20T02:49:16+01:00;9.492
20.03.2024;02:44:16;2024-03-20T02:44:16+01:00;9.492
20.03.2024;02:39:16;2024-03-20T02:39:16+01:00;9.492
20.03.2024;02:34:16;2024-03-20T02:34:16+01:00;9.492
20.03.2024;02:29:16;2024-03-20T02:29:16+01:00;9.492
20.03.2024;02:24:16;2024-03-20T02:24:16+01:00;9.492
20.03.2024;02:19:16;2024-03-20T02:19:16+01:00;9.492
20.03.2024;02:14:16;2024-03-20T02:14:16+01:00;9.491
20.03.2024;02:09:16;2024-03-20T02:09:16+01:00;9.491
20.03.2024;02:04:16;2024-03-20T02:04:16+01:00;9.491
20.03.2024;01:59:16;2024-03-20T01:59:16+01:00;9.491
20.03.2024;01:54:16;2024-03-20T01:54:16+01:00;9.49
20.03.2024;01:49:16;2024-03-20T01:49:16+01:00;9.489
20.03.2024;01:44:16;2024-03-20T01:44:16+01:00;9.488
20.03.2024;01:39:16;2024-03-20T01:39:16+01:00;9.486
20.03.2024;01:34:16;2024-03-20T01:34:16+01:00;9.485
20.03.2024;01:29:16;2024-03-20T01:29:16+01:00;9.484
20.03.2024;01:24:16;2024-03-20T01:24:16+01:00;9.483
20.03.2024;01:19:16;2024-03-20T01:19:16+01:00;9.482
20.03.2024;01:14:16;2024-03-20T01:14:16+01:00;9.48
20.03.2024;01:09:16;2024-03-20T01:09:16+01:00;9.479
20.03.2024;01:04:16;2024-03-20T01:04:16+01:00;9.478
20.03.2024;00:59:16;2024-03-20T00:59:16+01:00;9.477
20.03.2024;00:54:16;2024-03-20T00:54:16+01:00;9.476
20.03.2024;00:49:16;2024-03-20T00:49:16+01:00;9.475
20.03.2024;00:44:16;2024-03-20T00:44:16+01:00;9.473
20.03.2024;00:39:16;2024-03-20T00:39:16+01:00;9.472
20.03.2024;00:34:16;2024-03-20T00:34:16+01:00;9.471
20.03.2024;00:29:16;2024-03-20T00:29:16+01:00;9.47
20.03.2024;00:24:16;2024-03-20T00:24:16+01:00;9.469
20.03.2024;00:19:16;2024-03-20T00:19:16+01:00;9.467
20.03.2024;00:14:16;2024-03-20T00:14:16+01:00;9.466
20.03.2024;00:09:16;2024-03-20T00:09:16+01:00;9.465
20.03.2024;00:04:16;2024-03-20T00:04:16+01:00;9.464
19.03.2024;23:59:16;2024-03-19T23:59:16+01:00;9.463
19.03.2024;23:54:16;2024-03-19T23:54:16+01:00;9.461
19.03.2024;23:49:16;2024-03-19T23:49:16+01:00;9.46
19.03.2024;23:44:16;2024-03-19T23:44:16+01:00;9.459
19.03.2024;23:39:15;2024-03-19T23:39:15+01:00;9.458
19.03.2024;23:34:15;2024-03-19T23:34:15+01:00;9.457
19.03.2024;23:29:15;2024-03-19T23:29:15+01:00;9.455
19.03.2024;23:24:15;2024-03-19T23:24:15+01:00;9.454
19.03.2024;23:19:15;2024-03-19T23:19:15+01:00;9.453
19.03.2024;23:14:15;2024-03-19T23:14:15+01:00;9.451
19.03.2024;23:09:15;2024-03-19T23:09:15+01:00;9.45
19.03.2024;23:04:15;2024-03-19T23:04:15+01:00;9.448
19.03.2024;22:59:15;2024-03-19T22:59:15+01:00;9.447
19.03.2024;22:54:15;2024-03-19T22:54:15+01:00;9.446
19.03.2024;22:49:15;2024-03-19T22:49:15+01:00;9.444
19.03.2024;22:44:15;2024-03-19T22:44:15+01:00;9.443
19.03.2024;22:39:15;2024-03-19T22:39:15+01:00;9.441
19.03.2024;22:34:15;2024-03-19T22:34:15+01:00;9.44
19.03.2024;22:29:15;2024-03-19T22:29:15+01:00;9.438
19.03.2024;22:24:15;2024-03-19T22:24:15+01:00;9.436
19.03.2024;22:19:15;2024-03-19T22:19:15+01:00;9.431
19.03.2024;22:14:15;2024-03-19T22:14:15+01:00;9.425
19.03.2024;22:09:15;2024-03-19T22:09:15+01:00;9.419
19.03.2024;22:04:15;2024-03-19T22:04:15+01:00;9.413
19.03.2024;21:59:15;2024-03-19T21:59:15+01:00;9.406
19.03.2024;21:54:15;2024-03-19T21:54:15+01:00;9.40
19.03.2024;21:49:15;2024-03-19T21:49:15+01:00;9.394
19.03.2024;21:44:15;2024-03-19T21:44:15+01:00;9.388
19.03.2024;21:39:15;2024-03-19T21:39:15+01:00;9.382
19.03.2024;21:34:15;2024-03-19T21:34:15+01:00;9.376
19.03.2024;21:29:15;2024-03-19T21:29:15+01:00;9.37
19.03.2024;21:24:15;2024-03-19T21:24:15+01:00;9.365
19.03.2024;21:19:15;2024-03-19T21:19:15+01:00;9.359
19.03.2024;21:14:15;2024-03-19T21:14:15+01:00;9.353
19.03.2024;21:09:15;2024-03-19T21:09:15+01:00;9.347
19.03.2024;21:04:15;2024-03-19T21:04:15+01:00;9.341
19.03.2024;20:59:15;2024-03-19T20:59:15+01:00;9.335
19.03.2024;20:54:15;2024-03-19T20:54:15+01:00;9.329
19.03.2024;20:49:15;2024-03-19T20:49:15+01:00;9.323
19.03.2024;20:44:15;2024-03-19T20:44:15+01:00;9.317
19.03.2024;20:39:15;2024-03-19T20:39:15+01:00;9.311
19.03.2024;20:34:15;2024-03-19T20:34:15+01:00;9.305
19.03.2024;20:29:15;2024-03-19T20:29:15+01:00;9.299
19.03.2024;20:24:15;2024-03-19T20:24:15+01:00;9.293
19.03.2024;20:19:15;2024-03-19T20:19:15+01:00;9.288
19.03.2024;20:14:15;2024-03-19T20:14:15+01:00;9.287
19.03.2024;20:09:15;2024-03-19T20:09:15+01:00;9.285
19.03.2024;20:04:15;2024-03-19T20:04:15+01:00;9.284
19.03.2024;19:59:15;2024-03-19T19:59:15+01:00;9.283
19.03.2024;19:54:15;2024-03-19T19:54:15+01:00;9.281
19.03.2024;19:49:15;2024-03-19T19:49:15+01:00;9.28
19.03.2024;19:44:15;2024-03-19T19:44:15+01:00;9.278
19.03.2024;19:39:15;2024-03-19T19:39:15+01:00;9.277
19.03.2024;19:34:15;2024-03-19T19:34:15+01:00;9.275
19.03.2024;19:29:15;2024-03-19T19:29:15+01:00;9.274
19.03.2024;19:24:15;2024-03-19T19:24:15+01:00;9.273
19.03.2024;19:19:15;2024-03-19T19:19:15+01:00;9.272
19.03.2024;19:14:15;2024-03-19T19:14:15+01:00;9.271
19.03.2024;19:09:15;2024-03-19T19:09:15+01:00;9.27
19.03.2024;19:04:15;2024-03-19T19:04:15+01:00;9.269
19.03.2024;18:59:15;2024-03-19T18:59:15+01:00;9.267
19.03.2024;18:54:15;2024-03-19T18:54:15+01:00;9.266
19.03.2024;18:49:15;2024-03-19T18:49:15+01:00;9.265
19.03.2024;18:44:15;2024-03-19T18:44:15+01:00;9.264
19.03.2024;18:39:15;2024-03-19T18:39:15+01:00;9.262
19.03.2024;18:34:15;2024-03-19T18:34:15+01:00;9.261
19.03.2024;18:29:15;2024-03-19T18:29:15+01:00;9.26
19.03.2024;18:24:15;2024-03-19T18:24:15+01:00;9.259
19.03.2024;18:19:15;2024-03-19T18:19:15+01:00;9.258
19.03.2024;18:14:15;2024-03-19T18:14:15+01:00;9.256
19.03.2024;18:09:15;2024-03-19T18:09:15+01:00;9.255
19.03.2024;18:04:15;2024-03-19T18:04:15+01:00;9.254
19.03.2024;17:59:15;2024-03-19T17:59:15+01:00;9.253
19.03.2024;17:54:15;2024-03-19T17:54:15+01:00;9.252
19.03.2024;17:49:15;2024-03-19T17:49:15+01:00;9.25
19.03.2024;17:44:15;2024-03-19T17:44:15+01:00;9.249
19.03.2024;17:39:15;2024-03-19T17:39:15+01:00;9.248
19.03.2024;17:34:15;2024-03-19T17:34:15+01:00;9.247
19.03.2024;17:29:15;2024-03-19T17:29:15+01:00;9.246
19.03.2024;17:24:15;2024-03-19T17:24:15+01:00;9.244
19.03.2024;17:19:15;2024-03-19T17:19:15+01:00;9.243
19.03.2024;17:14:15;2024-03-19T17:14:15+01:00;9.242
19.03.2024;17:09:15;2024-03-19T17:09:15+01:00;9.241
19.03.2024;17:04:15;2024-03-19T17:04:15+01:00;9.239
19.03.2024;16:59:15;2024-03-19T16:59:15+01:00;9.238
19.03.2024;16:54:15;2024-03-19T16:54:15+01:00;9.237
19.03.2024;16:49:15;2024-03-19T16:49:15+01:00;9.236
19.03.2024;16:44:15;2024-03-19T16:44:15+01:00;9.235
19.03.2024;16:39:15;2024-03-19T16:39:15+01:00;9.234
19.03.2024;16:34:15;2024-03-19T16:34:15+01:00;9.233
19.03.2024;16:29:15;2024-03-19T16:29:15+01:00;9.232
19.03.2024;16:24:15;2024-03-19T16:24:15+01:00;9.231
19.03.2024;16:19:15;2024-03-19T16:19:15+01:00;9.23
19.03.2024;16:14:15;2024-03-19T16:14:15+01:00;9.229
19.03.2024;16:09:15;2024-03-19T16:09:15+01:00;9.228
19.03.2024;16:04:15;2024-03-19T16:04:15+01:00;9.228
19.03.2024;15:59:15;2024-03-19T15:59:15+01:00;9.227
19.03.2024;15:54:15;2024-03-19T15:54:15+01:00;9.227
19.03.2024;15:49:15;2024-03-19T15:49:15+01:00;9.226
19.03.2024;15:44:15;2024-03-19T15:44:15+01:00;9.225
19.03.2024;15:39:15;2024-03-19T15:39:15+01:00;9.225
19.03.2024;15:34:15;2024-03-19T15:34:15+01:00;9.224
19.03.2024;15:29:15;2024-03-19T15:29:15+01:00;9.224
19.03.2024;15:24:15;2024-03-19T15:24:15+01:00;9.223
19.03.2024;15:19:15;2024-03-19T15:19:15+01:00;9.222
19.03.2024;15:14:15;2024-03-19T15:14:15+01:00;9.222
19.03.2024;15:09:15;2024-03-19T15:09:15+01:00;9.221
19.03.2024;15:04:15;2024-03-19T15:04:15+01:00;9.221
19.03.2024;14:59:15;2024-03-19T14:59:15+01:00;9.22
19.03.2024;14:54:15;2024-03-19T14:54:15+01:00;9.219
19.03.2024;14:49:15;2024-03-19T14:49:15+01:00;9.219
19.03.2024;14:44:15;2024-03-19T14:44:15+01:00;9.218
19.03.2024;14:39:15;2024-03-19T14:39:15+01:00;9.217
19.03.2024;14:34:15;2024-03-19T14:34:15+01:00;9.216
19.03.2024;14:29:15;2024-03-19T14:29:15+01:00;9.215
19.03.2024;14:24:15;2024-03-19T14:24:15+01:00;9.214
19.03.2024;14:19:15;2024-03-19T14:19:15+01:00;9.213
19.03.2024;14:14:15;2024-03-19T14:14:15+01:00;9.212
19.03.2024;14:09:15;2024-03-19T14:09:15+01:00;9.211
19.03.2024;14:04:15;2024-03-19T14:04:15+01:00;9.21
19.03.2024;13:59:15;2024-03-19T13:59:15+01:00;9.209
19.03.2024;13:54:15;2024-03-19T13:54:15+01:00;9.208
19.03.2024;13:49:15;2024-03-19T13:49:15+01:00;9.206
19.03.2024;13:44:15;2024-03-19T13:44:15+01:00;9.206
19.03.2024;13:39:15;2024-03-19T13:39:15+01:00;9.205
19.03.2024;13:34:15;2024-03-19T13:34:15+01:00;9.203
19.03.2024;13:29:15;2024-03-19T13:29:15+01:00;9.202
19.03.2024;13:24:15;2024-03-19T13:24:15+01:00;9.201
19.03.2024;13:19:15;2024-03-19T13:19:15+01:00;9.20
19.03.2024;13:14:15;2024-03-19T13:14:15+01:00;9.199
19.03.2024;13:09:14;2024-03-19T13:09:14+01:00;9.198
19.03.2024;13:04:15;2024-03-19T13:04:15+01:00;9.197
19.03.2024;12:59:14;2024-03-19T12:59:14+01:00;9.196
19.03.2024;12:54:14;2024-03-19T12:54:14+01:00;9.195
19.03.2024;12:49:14;2024-03-19T12:49:14+01:00;9.194
19.03.2024;12:44:14;2024-03-19T12:44:14+01:00;9.193
19.03.2024;12:39:14;2024-03-19T12:39:14+01:00;9.192
19.03.2024;12:34:14;2024-03-19T12:34:14+01:00;9.191
19.03.2024;12:29:14;2024-03-19T12:29:14+01:00;9.19
19.03.2024;12:24:14;2024-03-19T12:24:14+01:00;9.189
19.03.2024;12:19:14;2024-03-19T12:19:14+01:00;9.188
19.03.2024;12:14:14;2024-03-19T12:14:14+01:00;9.187
19.03.2024;12:09:14;2024-03-19T12:09:14+01:00;9.186
19.03.2024;12:04:14;2024-03-19T12:04:14+01:00;9.185
19.03.2024;11:59:14;2024-03-19T11:59:14+01:00;9.184
19.03.2024;11:54:14;2024-03-19T11:54:14+01:00;9.183
19.03.2024;11:49:14;2024-03-19T11:49:14+01:00;9.182
19.03.2024;11:44:14;2024-03-19T11:44:14+01:00;9.181
19.03.2024;11:39:14;2024-03-19T11:39:14+01:00;9.18
19.03.2024;11:34:14;2024-03-19T11:34:14+01:00;9.179
19.03.2024;11:29:14;2024-03-19T11:29:14+01:00;9.178
19.03.2024;11:24:14;2024-03-19T11:24:14+01:00;9.177
19.03.2024;11:19:14;2024-03-19T11:19:14+01:00;9.175
19.03.2024;11:14:14;2024-03-19T11:14:14+01:00;9.174
19.03.2024;11:09:14;2024-03-19T11:09:14+01:00;9.172
19.03.2024;11:04:14;2024-03-19T11:04:14+01:00;9.171
19.03.2024;10:59:14;2024-03-19T10:59:14+01:00;9.169
19.03.2024;10:54:14;2024-03-19T10:54:14+01:00;9.168
19.03.2024;10:49:14;2024-03-19T10:49:14+01:00;9.168
19.03.2024;10:44:14;2024-03-19T10:44:14+01:00;9.168
19.03.2024;10:39:14;2024-03-19T10:39:14+01:00;9.168
19.03.2024;10:34:14;2024-03-19T10:34:14+01:00;9.168
19.03.2024;10:29:14;2024-03-19T10:29:14+01:00;9.168
19.03.2024;10:24:14;2024-03-19T10:24:14+01:00;9.168
19.03.2024;10:19:14;2024-03-19T10:19:14+01:00;9.168
19.03.2024;10:14:14;2024-03-19T10:14:14+01:00;9.168
19.03.2024;10:09:14;2024-03-19T10:09:14+01:00;9.168
19.03.2024;10:04:14;2024-03-19T10:04:14+01:00;9.168
19.03.2024;09:59:14;2024-03-19T09:59:14+01:00;9.168
19.03.2024;09:54:14;2024-03-19T09:54:14+01:00;9.168
19.03.2024;09:49:14;2024-03-19T09:49:14+01:00;9.168
19.03.2024;09:44:14;2024-03-19T09:44:14+01:00;9.168
19.03.2024;09:39:14;2024-03-19T09:39:14+01:00;9.168
19.03.2024;09:34:14;2024-03-19T09:34:14+01:00;9.168
19.03.2024;09:29:14;2024-03-19T09:29:14+01:00;9.168
19.03.2024;09:24:14;2024-03-19T09:24:14+01:00;9.168
19.03.2024;09:19:14;2024-03-19T09:19:14+01:00;9.168
19.03.2024;09:14:14;2024-03-19T09:14:14+01:00;9.168
19.03.2024;09:09:14;2024-03-19T09:09:14+01:00;9.168
19.03.2024;09:04:14;2024-03-19T09:04:14+01:00;9.168
19.03.2024;08:59:14;2024-03-19T08:59:14+01:00;9.168
19.03.2024;08:54:14;2024-03-19T08:54:14+01:00;9.168
19.03.2024;08:49:14;2024-03-19T08:49:14+01:00;9.167
19.03.2024;08:44:14;2024-03-19T08:44:14+01:00;9.167
19.03.2024;08:39:14;2024-03-19T08:39:14+01:00;9.167
19.03.2024;08:34:14;2024-03-19T08:34:14+01:00;9.167
19.03.2024;08:29:14;2024-03-19T08:29:14+01:00;9.167
19.03.2024;08:24:14;2024-03-19T08:24:14+01:00;9.167
19.03.2024;08:19:14;2024-03-19T08:19:14+01:00;9.167
19.03.2024;08:14:14;2024-03-19T08:14:14+01:00;9.167
19.03.2024;08:09:14;2024-03-19T08:09:14+01:00;9.167
19.03.2024;08:04:14;2024-03-19T08:04:14+01:00;9.167
19.03.2024;07:59:14;2024-03-19T07:59:14+01:00;9.167
19.03.2024;07:54:14;2024-03-19T07:54:14+01:00;9.167
19.03.2024;07:49:14;2024-03-19T07:49:14+01:00;9.167
19.03.2024;07:44:14;2024-03-19T07:44:14+01:00;9.167
19.03.2024;07:39:14;2024-03-19T07:39:14+01:00;9.167
19.03.2024;07:34:14;2024-03-19T07:34:14+01:00;9.167
19.03.2024;07:29:14;2024-03-19T07:29:14+01:00;9.167
19.03.2024;07:24:14;2024-03-19T07:24:14+01:00;9.167
19.03.2024;07:19:14;2024-03-19T07:19:14+01:00;9.167
19.03.2024;07:14:14;2024-03-19T07:14:14+01:00;9.167
19.03.2024;07:09:14;2024-03-19T07:09:14+01:00;9.167
19.03.2024;07:04:14;2024-03-19T07:04:14+01:00;9.167
19.03.2024;06:59:14;2024-03-19T06:59:14+01:00;9.167
19.03.2024;06:54:14;2024-03-19T06:54:14+01:00;9.167
19.03.2024;06:49:14;2024-03-19T06:49:14+01:00;9.167
19.03.2024;06:44:14;2024-03-19T06:44:14+01:00;9.167
19.03.2024;06:39:14;2024-03-19T06:39:14+01:00;9.167
19.03.2024;06:34:14;2024-03-19T06:34:14+01:00;9.167
19.03.2024;06:29:14;2024-03-19T06:29:14+01:00;9.167
19.03.2024;06:24:14;2024-03-19T06:24:14+01:00;9.167
19.03.2024;06:19:14;2024-03-19T06:19:14+01:00;9.167
19.03.2024;06:14:14;2024-03-19T06:14:14+01:00;9.167
19.03.2024;06:09:14;2024-03-19T06:09:14+01:00;9.167
19.03.2024;06:04:14;2024-03-19T06:04:14+01:00;9.167
19.03.2024;05:59:14;2024-03-19T05:59:14+01:00;9.167
19.03.2024;05:54:14;2024-03-19T05:54:14+01:00;9.167
